Certified Scrum Product Owner,"Duration 2 days
Course Time 9:00am - 5:00pm
PDU 9
PDU and PD hours are available for this course
Enquiry Please contact Ms. Serene ANG at tel: 66012391 or email  for more details.
Scrum is a process framework that has been used to manage complex product development since the early 1990s. The Product Owner is responsible for maximising the value of the product and the work of the development team. Some of the work a Product Owner does includes defining the product backlog, prioritising them and making sure that development team understand the items clearly.

The Certified Scrum Product Owner course will empower you with the knowledge and tools to excel in this role. Conducted by Certified Scrum Trainer Pete Deemer, it consists of lectures modules and case-study-based exercises with ample open discussions and Q & A opportunities.

This course is not recommended for those who have already attended NICF - Business Analysis for Agile Practitioner course.

This course is part of the Digital Strategy & Leadership, Digital Agility and Digital Products & Platforms Series offered by NUS-ISS.

Upon successful completion of this course, you will earn 9 PDUs (PM: 9) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

Upcoming Classes
Class 1 06 Jun 2019 to 07 Jun 2019 (Full Time)
Class 2 02 Sep 2019 to 03 Sep 2019 (Full Time)
Class 3 31 Oct 2019 to 01 Nov 2019 (FullTime)
Class 4 12 Dec 2019 to 13 Dec 2019 (FullTime)
Class 5 30 Jan 2020 to 31 Jan 2020 (FullTime)"
Project Management Professional (PMP� Exam Only),"Duration 
Course Time N.A.
Enquiry Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details.
After completing the NICF- PMP� For Project Managers course, most participants will find it faster, more direct and easier to register the PMP� exam directly with PMI�; where you can pay using a credit card through the secured PMI� website.

If you are eligible and interested to seek funding support under CITREP+ on the PMI-PMP� exam, you may want NUS-ISS to handle the payment of the PMP� exam for you.

PMP� Credential and Exam Application
You are strongly encouraged to read PMP� Handbook for details.

Submit your PMP� credential application via PMI� website. PMI� takes five working days to complete the review process.
To be eligible for CITREP+ funding (Singapore Citizens & Singapore PRs only), please register your PMP� exam with NUS-ISS. You need to pay your PMP� exam fee to NUS-ISS directly once PMI� approves your credential application.

Please state your PMI� member ID to enjoy the PMI� member rate for exam fee. Participants must be a PMI� member at the time of making payment to NUS-ISS.

NOTE: If PMI� membership is obtained after payment has been made, NUS-ISS will not refund the difference. 

Participants are advised to register for PMI� Membership on their own before enrolling for the exam. The benefits of PMI� membership are available at the PMI� website.
After PMI� approves your credential application, please forward the PMI��s notification email, PMI��s username and registered email address to NUS-ISS to facilitate exam payment processing.
NUS-ISS will process the payment of exam fees to PMI� on a batch payment basis. PMI� may take up to three business weeks to complete payment processing.
Once the exam payment is completed, you will receive PMI��s email notification to schedule your exam (CBT mode) with Prometric test centres.
Eligible candidates (Singapore Citizens & Singapore PRs only) are reminded to submit CITREP+ claim after passing the exam. Please refer to IMDA website for details.
Upcoming Exam Processing
Class 1 15 Jul 2019 (Full Time)
Class 2 15 Sep 2019 (Full Time)
Class 3 15 Nov 2019 (Full Time)
Class 4 15 Jan 2020 (Full Time)"
NICF- PMP� For Project Managers (SF),"Duration 5 days
Course Time 9:00am - 5:15pm
PDU 35
PDU and PD hours are available for this course
Enquiry Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details.
As today�s projects are becoming more challenging, cross-disciplined, cross-functional and complex, it is imperative that Project Managers be empowered with the industry's proven knowledge, best practices and essential skills to meet this ever increasing demand.

This 5-day course will help participants master the critical knowledge and skills to successfully manage today�s projects. It will also prepare them for the international recognised Project Management Professional (PMP)�  certification examination. The course will render an in-depth understanding of PMI��s �A Guide to the Project Management Book of Knowledge� (PMBOK� Guide) while helping you to pick up study tips and answer tough questions pertaining to the execution of successful strategies.

You will be provided with the official PMBOK� Guide, a bestselling PMP� Exam guidebook, and access to comprehensive post-course examination support covering online practice questions, mock exam simulations and six months of e-mentoring support by experienced instructors.

This course is part of the Digital Products & Platforms Series offered by NUS-ISS.

You will earn 35 PDUs (Technical: 29 , Leadership: 4.5, Strategic: 1.5) upon successful completion of this course. This fulfills the PMP� eligibility requirements of 35 project management training hours (contact hours). For the purpose of PDU reporting, the ISS PMI� REP Provider Number is �2339�.


Upcoming Classes
Class 1 24 Jul 2019 to 30 Jul 2019 (Full Time)
Class 2 14 Oct 2019 to 18 Oct 2019 (Full Time)
Class 3 25 Nov 2019 to 29 Nov 2019 (FullTime)
Class 4 19 Feb 2020 to 25 Feb 2020 (FullTime)"
PMI Agile Certified Practitioner (PMI-ACP� Exam Only),"Duration 
Course Time 
Enquiry Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details.
After completing the NICF- PMI Agile Certified Practitioner (PMI-ACP)� Preparatory Course, most participants will find it faster, more direct and easier to register for the PMI-ACP� exam directly with PMI� using a credit card through the secured PMI� website.

If you are eligible and interested to seek funding support under CITREP+ on the PMI-ACP� exam, you may want NUS-ISS to handle the payment of the ACP� exam for you.

PMI-ACP� Credential and Exam Application
You are strongly encouraged to read PMI-ACP� Handbook for details.

Submit your PMI-ACP� credential application via PMI� website. PMI� takes five working days to complete the review process.
To be eligible for CITREP+ funding (Singapore Citizens only), please register your PMI-ACP� exam with NUS-ISS. You need to pay the exam fee to NUS-ISS directly once PMI� approves your credential application.

Please state your PMI� member ID to enjoy the PMI� member rate for exam fee. Participants must be a PMI� member at the time of making payment to NUS-ISS. 

NOTE: If PMI� membership is obtained after payment has been made, NUS-ISS will not refund the difference. 

Participants are advised to register for PMI� Membership on their own before enrolling for the exam. The benefits of PMI� membership are available at the PMI� website.
After PMI� approves your credential application, please forward the PMI��s notification email, PMI��s username and registered email address to NUS-ISS to facilitate exam payment processing.
NUS-ISS will process the payment of exam fees to PMI� on a batch payment basis. PMI� may take up to three business weeks to complete payment processing.
Once the exam payment is completed, you will receive PMI��s email notification to schedule your exam (CBT mode) with Prometric test centres.
Eligible candidates (Singapore Citizens only) are reminded to submit CITREP+ claim after passing the exam. Please refer to IMDA website for details.
Upcoming Exam Processing
Class 1 15 Jul 2019 (Full Time)
Class 2 15 Sep 2019 (Full Time)
Class 3 15 Nov 2019 (Full Time)
Class 4 15 Jan 2020 (Full Time)"
NICF- Certified ScrumMaster (SF),"Duration 3 days
Course Time 9:00am - 5:00pm
PDU 19.5
PDU and PD hours are available for this course
Enquiry Please contact Ms. Serene ANG at tel: 66012391 or email  for more details.
Scrum employs an iterative, incremental framework for project management. It offers flexible product development approaches to promote commitment among the team members. A flexible, holistic product development strategy is adopted so that a development team works as a cohesive unit to reach a common goal.

The Certified ScrumMaster course educates you on this premier management technique used in agile projects. It is taught by a Certified Scrum Trainer and consists of lectures, exercises, simulations, open discussions and Q & A sessions.

This course is not recommended for those who have already attended NICF - Business Analysis for Agile Practitioner (SF) course.

Business Analyst, business or IT professionals who will or may be serving in the role of Product Owner may consider another course on Certified Scrum Product Owner.

This course is part of the Digital Agility and Digital Products & Platforms Series offered by NUS-ISS.

Upon successful completion of this course, you will earn 19.5 PDUs (PM: 19.5) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

Upcoming Classes
Class 1 10 Sep 2019 to 12 Sep 2019 (FullTime)
Class 2 17 Sep 2019 to 19 Sep 2019 (Full Time)
Class 3 25 Sep 2019 to 27 Sep 2019 (FullTime)
Class 4 08 Oct 2019 to 10 Oct 2019 (Full Time)
Class 5 16 Oct 2019 to 18 Oct 2019 (FullTime)
Class 6 06 Nov 2019 to 08 Nov 2019 (FullTime)
Class 7 12 Nov 2019 to 14 Nov 2019 (FullTime)
Class 8 26 Nov 2019 to 28 Nov 2019 (FullTime)
Class 9 03 Dec 2019 to 05 Dec 2019 (FullTime)
Class 10 14 Jan 2020 to 16 Jan 2020 (FullTime)
Class 11 11 Feb 2020 to 13 Feb 2020 (FullTime)
Class 12 10 Mar 2020 to 12 Mar 2020 (FullTime)"
NICF- Digital Product Strategy (SF),"Duration 3.7 days
Course Time 9.00am - 5.00pm
PDU 15
PDU and PD hours are available for this course
Enquiry Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details. Building a successful digital product is more than just designing it, putting in the latest technology and putting it on the right platforms. The journey to developing a successful digital product strategy involves researching the market, the competition, conversing with your potential customers to formulate a sustainable market positioning, and a sustainable product business model. The long term messaging and marketing that comes out from that sustainable strategy will help you launch an amazing digital product that people loved to use.

Digital Product Strategy is a 3.7-day executive education programme (spread over 4 weeks) that will equip product professionals with critical knowledge and skills to enable their transition to product strategist roles in digital product environment. 

This is a practice oriented course and will be facilitated by industry & ISS practitioners. Participant will acquire skills through pre-readings, lectures, case discussions and working in teams to develop digital product strategies to launch and sustain their digital products. Participants are welcome to bring their product ideas as the case for the team to work on their digital product strategy. Participants are also expected to present the digital product strategy to an industry panel for assessment and for feedback and learning.
 
You will earn 15 PDUs (Technical : 2, Leadership: 8, Strategic: 5) upon successful completion of this course. For the purpose of PDU reporting, the ISS PMI� REP Provider Number is �2339�.

This course is part of the Software Systems, Digital Products & Platforms and Graduate Certificate in Designing and Managing Products and Platforms Series offered by NUS-ISS.
Upcoming Classes
Class 1 30 Jul 2019 to 20 Aug 2019 (FullTime)
Class 2 07 Nov 2019 to 28 Nov 2019 (FullTime)
Class 3 05 Mar 2020 to 26 Mar 2020 (FullTime)
"
NICF- Managing Business Analytics Projects (SF),"Duration 3 days
Course Time 9:00am - 5:15pm
PDU 19.25
PDU and PD hours are available for this course
Enquiry Please contact Ms. Geraldine WONG at tel: 65168554 or email  for more details.
Business Analytics has earned a place as one of the core disruptors of the digital age. Many companies� business analytics initiatives have moved to production, with some proven success, and now there is a continuing push to leverage new data technologies to power business intelligence. Many government agencies and private companies have jumped on this bandwagon and are heavily investing in business analytics projects to gain new insights in order to acquire a competitive edge to serve their customers and citizens.

According to Gartner Research, the worldwide market for analytics will remain the top focus for CIOs through 2017. This report cited that more than 30% of organisations have invested in analysing �big data� but only a quarter (8% of the total) have made it into production! It remains as a major challenge for those tasked to deliver and implement these analytical capabilities and programmes successfully.

This course brings together latest thinking and best practices from the various domains of Agile, Lean and Traditional project management to equip business analytics teams with the knowledge and skills to effectively and successfully manage business analytics projects.

Upon successful completion of this course, you will earn 19.25 PDUs (Technical: 11.5, Leadership: 5, Strategy: 2.75) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

This course is part of the Data Science,  Digital Products & Platforms  and Graduate Certificate in Business Analysis Project Series offered by NUS-ISS.
Upcoming Classes
Class 1 22 Jul 2019 to 24 Jul 2019 (Full Time)
Class 2 11 Nov 2019 to 13 Nov 2019 (Full Time)
Class 3 10 Feb 2020 to 12 Feb 2020 (Full Time)
"
NICF- PMI Agile Certified Practitioner (PMI-ACP)� Preparatory Course (SF),"Duration 3 days
Course Time 9:00am - 5:00pm
PDU 21
PDU and PD hours are available for this course
Enquiry Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details.
The Agile approach is gaining increasing importance in project management and globally recognised companies such as IBM, Cisco and Yahoo are actively using Agile Project Management frameworks. The collaborative, adaptive and flexible nature of Agile methodologies boosts customer satisfaction, improves customer trust and retention, and leads to repeat business. 

In this 3-day course, participants will explore and apply the Agile principles and mindset within the context of the project team and organisation. You will acquire an in-depth knowledge of Scrum, the most commonly used Agile framework and understand the basics of other major Agile frameworks such as XP, Lean and KANBAN. In addition, you will learn how to apply popular Agile techniques in iteration and release planning, progress tracking, agile modeling, and agile team management through hands-on workshops. 

All participants will be given a free copy of the second edition of the �PMI-ACP� Exam Prep� book by Mike Griffiths.

About PMI-ACP� Certification
For those who are sitting for the PMI-ACP� examination, this course will prepare you for it. For more information on the examination, click here. 
The PMI Agile Certified Practitioner (PMI-ACP)� is the latest certification offered by PMI� and is expected to be the industry standard certification for Agile in the next few years.

The PMI-ACP� certification is designed to:

Demonstrate to employers the practitioner�s level of professionalism in agile practices of project management
Increase the practitioner�s professional versatility in both project management tools and techniques
The certification carries a higher level of professional credibility as it requires a combination of agile training, experience working on agile projects and examination on agile principles, practices, tools and techniques.

PMI� forecasts an appreciable increase in the number of participants acquiring PMI-ACP� certification within the next 3 to 5 years across the globe. For more information on the ACP� certification published by PMI�, click here.

This course is part of the  Digital Agility and Digital Products & Platforms Series offered by NUS-ISS.

Upon successful completion of this course, you will earn 21 PDUs (Technical: 11.5, Leadership: 5.25, Strategy: 4.25). This fulfils the requirements of the 21 project management training hours (contact hours) for PMI-ACP� eligibility. The PDUs can also be used to maintain your PMP�/PgMP� credential. Note that for the purpose of PDU reporting by those with PMP�/PgMP� credentials, the PMI� REP Provider Number of ISS is �2339�.

Upcoming Classes
Class 1 10 Jul 2019 to 12 Jul 2019 (Full Time)
Class 2 22 Oct 2019 to 24 Oct 2019 (Full Time)
Class 3 20 Jan 2020 to 22 Jan 2020 (Full Time)"
NICF- PRINCE2� (PRojects IN Controlled Environments) - Foundation and Practitioner Certificate (SF),"Duration 5 days
Course Time 9:00am - 5:00pm
PDU 25
PDU and PD hours are available for this course
Enquiry Please contact Ms. Serene ANG at tel: 66012391 or email  issazhs@nus.edu.sg for more details.
PRojects IN Controlled Environments 2 (PRINCE2�) is a structured methodology encompassing the best practice in management, control and organisation of a project. With special focus on Continuous Business Case, Stage Control and Product-based Planning, it will enhance your agility to manage business change and ensure delivery of business value. This globally recognised certification will validate and elevate you as an expert in project management.

The PRINCE2� Practitioner Certificate course provides you with an effective and in-depth understanding of the methodology, with real and practical knowledge of PRINCE2� application in the workplace. You will be equipped with all aspects of the PRINCE2� methodology, including its practical tailoring and useful templates that will accelerate your skill development in managing projects successfully.

Conducted by accredited and highly experienced PRINCE2� practitioners and practising consultants, the course will prepare you for the PRINCE2� Foundation and Practitioner certifications.

This course is part of the Digital Products & Platforms Series offered by NUS-ISS.

Upon successful completion of this course, you will earn 25 PDUs (PM: 25) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

Upcoming Classes
Class 1 04 Sep 2019 to 10 Sep 2019 (Full Time)
Class 2 29 Jan 2020 to 04 Feb 2020 (Full Time)"
NICF- Product Thinking for Organisations (SF),"Duration 2 days
Course Time 9.00am - 5.00pm
PDU 8.5
PDU and PD hours are available for this course
Enquiry Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details.
Project managers are focused on completing a project and handing-off to operations. Product managers, on the other hand, need to continually evolve the product and grow market share. 

In a fast changing IT landscape accelerated by disruptive technologies, technology driven products and services are impacting the way business is run. The typical project model alone is unable to support these new developments. Organisations need to  adopt and adapt a product thinking mindset for the business to survive. Project managers and IT professionals would need product thinking concepts and techniques to bridge the gap and stay relevant.

This 2-day course is targeted for professionals who want to learn about and apply product thinking concepts, processes and tools in delivering systems, services or products for the business or for the internal organisation and teams.

This course is part of the Digital Products & Platforms Series offered by NUS-ISS.

You will earn 8.5 PDUs (Technical: 4, Strategic: 4.5) upon successful completion of this course. For the purpose of PDU reporting, the ISS PMI� REP Provider Number is �2339�.
Upcoming Classes
Class 1 02 Sep 2019 to 03 Sep 2019 (Full Time)
Class 2 16 Jan 2020 to 17 Jan 2020 (Full Time)
"
NICF� Strategic Product Market Fit (SF),"Duration 3 days
Course Time 9.00am - 5.00pm
PDU 17
PDU and PD hours are available for this course
Enquiry Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details. Product management binds many functions that touch a product - engineering, design, customer success, sales, marketing, operations, finance, legal, and more.

Product Managers are increasingly becoming the �mini-CEO� of their product.  They own the decisions about what to build but also influence every aspect of how to build and launch.  They must have a broad knowledge base to in-order to make trade-off decisions, bring together cross-functional teams while ensuring alignment between diverse functions within the organisation.

As more companies outside of the technology sector set out to build software capabilities for success in the digital era, it is critical that they get the product-management role right.

Product managers are crucial to digital business success, orchestrating stakeholders and teams to deliver better product and financial outcomes. Organisations must understand this challenging role in order to help find the right people for the job.

This course will help participants to develop a strategy to achieve product market fit using a realistic case study. It provides knowledge and skillsets for product managers and practitioners to equip themselves with advanced insights, practices and techniques to evolve their products and services and achieve the product market fit. 
 
This course is part of the Digital Products & Platforms Series offered by NUS-ISS.
 
You will earn 17 PDUs (Technical: 6, Leadership: 5, Strategic: 6) upon successful completion of this course.  For the purpose of PDU reporting, the ISS PMI� REP Provider Number is �2339�.
Upcoming Classes
Class 1 30 Sep 2019 to 02 Oct 2019 (Full Time)"
NICF- Strategic Product Manager � (SF),"Duration 4 days
Course Time 9:00am - 5:00pm
PDU 12
PDU and PD hours are available for this course
Enquiry Please contact Ms. WONG Swee Lee at tel: 65162020 or email  for more details.
The Strategic Product Manager� (SPMR) course is a comprehensive 4-day programme presenting participants with a practical and interactive learning experience while providing the necessary knowledge, skills and tools to manage advanced products at technology and high-tech companies.  

The course consists of the following three core modules:

Strategic Product Management� (SPM) - This core training module provides participants with the knowledge, skills and tools to effectively plan and market technology products and services using Product Manager�s Toolkit� PMTK) and PMTK Action Model - a comprehensive set of product planning and product marketing work templates, and accompanying process methodology, that illustrate notable best practices and processes (used by top technology companies) to create successful market-driven products. (2 days)
Procedural Requirements Management� (PRM) - This advanced training module provides participants with the knowledge, skills and tools to effectively identify and articulate market requirements. It also demonstrates effective practices that clearly identify and articulate market requirements. (1 day)
Business and Market Planning� (BMP) - This advanced training module provides participants with the knowledge, skills and tools to effectively contribute to business and market planning activities by exploring key concepts and processes used in formulating plans that evaluate market opportunities and shape the resulting marketing efforts; i.e., business cases and market plans. (1 day)
All participants will receive a free license to the hosted version of the Product Manager's Toolkit� (PMTK) with lifetime free unlimited updates and upgrades to PMTK. They will also receive a free copy of the ""The Product Manager�s Toolkit: Methodologies, Processes and Tasks in High-Tech Product Management"" book.

Watch this video to find out the definition of product management according to the Blackblot PMTK Methodology�.

If you want to gauge the level of maturity of product management practice in your organisation, you can use the Blackblot Product Management Maturity Evaluator.

Product Management Articles from Blackblot:

The Connection between Market-Driven Product Management and Marketplace Success
Agile and Product Management 
What is Product Management?
Business Value of a Product
Implementing a Product Management Methodology
Measuring Product Success or Failure
Upon successful completion of this course, you will earn 12 PDUs (Technical: 7, Strategy: 5) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

This course is part of the Software Systems, Digital Products & Platforms and Graduate Certificate in Designing and Managing Products and Platforms Series offered by NUS-ISS.
Upcoming Classes
Class 1 13 Aug 2019 to 16 Aug 2019 (Full Time)
Class 2 18 Nov 2019 to 26 Nov 2019 (Full Time)
Class 3 03 Feb 2020 to 11 Feb 2020 (Full Time)
"
NICF- Communicating and Managing Change (SF),"Duration 3 days
Course Time 9:00am - 5:00pm
PDU 19.5
PDU and PD hours are available for this course
Enquiry Please contact Ms. Jessie NEO at tel: 66017921 or email  for more details.
The introduction of new technologies and the continual evolution of existing IT systems presents incredible opportunities and simultaneous challenges to the modern organisation. Technology alone cannot transform a business. It is critical that the people involved in the implementation and utilisation of new solutions are willing to embrace them as well. An understanding of change management principles can greatly improve the project manager�s chance of success in introducing IT or digital change.

In a rapidly changing business environment driven by IT and digitalisation, the ability for a business to continually adapt to take advantage of new opportunities requires the development of a strong change culture and a skilled, change-ready workforce.  This not only helps to ensure success but just as critically helps to avoid being left behind and rendered obsolete. The effective application of change management and communication techniques to IT and digitisation projects will significantly improve the chance of success for change initiatives. Thus, managers who are leading change management project teams must be equipped with the necessary skills and appropriate toolkit to embark on the transformation journey.

This course draws extensively upon the practitioner experience of our lecturers. Having delivered complex, large scale change programmes locally and internationally, our course lecturers will share the frameworks and tools they have applied in industry settings. In the process, common pitfalls will be highlighted, with expert advice on how to overcome or avoid them.

The course is designed to address the particular challenges associated with the implementation of new IT systems or technologies, although the principles of change management, and the frameworks taught, could be applicable for all change management situations. The programme is delivered using blended learning techniques including experiential role-play, and hinges around IT case study activities to support participants in practical application of the skills taught.

This course is part of the Digital Strategy & Leadership and Digital Products & Platforms Series offered by NUS-ISS. Series offered by NUS-ISS.

Upon successful completion of this course, you will earn 19.5 PDUs (Business: 12.5, Leadership: 7) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�."
Certified Scrum Product Owner,"Duration 2 days
Course Time 9:00am - 5:00pm
PDU 9
PDU and PD hours are available for this course
Enquiry Please contact Ms. Serene ANG at tel: 66012391 or email  for more details.
Scrum is a process framework that has been used to manage complex product development since the early 1990s. The Product Owner is responsible for maximising the value of the product and the work of the development team. Some of the work a Product Owner does includes defining the product backlog, prioritising them and making sure that development team understand the items clearly.

The Certified Scrum Product Owner course will empower you with the knowledge and tools to excel in this role. Conducted by Certified Scrum Trainer Pete Deemer, it consists of lectures modules and case-study-based exercises with ample open discussions and Q & A opportunities.

This course is not recommended for those who have already attended NICF - Business Analysis for Agile Practitioner course.

This course is part of the Digital Strategy & Leadership, Digital Agility and Digital Products & Platforms Series offered by NUS-ISS.

Upon successful completion of this course, you will earn 9 PDUs (PM: 9) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

Upcoming Classes
Class 1 06 Jun 2019 to 07 Jun 2019 (Full Time)
Class 2 02 Sep 2019 to 03 Sep 2019 (Full Time)
Class 3 31 Oct 2019 to 01 Nov 2019 (FullTime)
Class 4 12 Dec 2019 to 13 Dec 2019 (FullTime)
Class 5 30 Jan 2020 to 31 Jan 2020 (FullTime)
"
Certified Information Systems Security Professional (CISSP Exam Only),"Duration 
Course Time 
Enquiry Please contact Ms. Jane LIM at tel: 66013975 or email  for more details.
Most participants will find it faster, more direct and easier to register the CISSP exam directly with Pearson Vue exam centre where you can pay using a credit card through the secured website.

If you are eligible and interested to seek funding support under CITREP on the CISSP exam, you may want to purchase CISSP exam voucher via NUS-ISS.

Upcoming Exam Processing
Class 1 31 May 2019 (Full Time)
Class 2 15 Jun 2019 (Full Time)
Class 3 15 Jul 2019 (Full Time)
Class 4 15 Aug 2019 (Full Time)"
Certified Secure Software Lifecycle Professional (CSSLP Exam Only),"Duration 
Course Time 
Enquiry Please contact Ms. Jane LIM at tel: 66013975 or email  for more details. Most participants will find it faster, more direct and easier to register the CSSLP exam directly with Pearson Vue exam centre where you can pay using a credit card through the secured website.

If you are eligible and interested to seek funding support under CITREP on the CSSLP exam, you may want to purchase CSSLP exam voucher via NUS-ISS.
 
Upcoming Exam Processing
Class 1 15 Jun 2019 (Full Time)
Class 2 15 Jul 2019 (Full Time)"
Certified Business Analysis Professional (CBAP�) Preparatory Course,"Duration 5 days
Course Time 9:00am - 5:00pm
PDU 31
PDU and PD hours are available for this course
Enquiry Please contact Ms. Jeryn LIN at tel: 66017926 or email  for more details.
The acute ability to identify business needs and in determining the best solutions is a critical attribute for an efficient business analyst. You may possess these qualities but are they officially recognised? The Certified Business Analysis Professional� (CBAP�) examination is a good measure of your true capabilities. Accredited by the International Institute of Business Analysis (IIBA�), it also renders the recognition that you deserve.

With more than 18,000 members worldwide, IIBA� is the leading international professional association for business analysts. Its CBAP� certification is the premier certification for these professionals.

CBAP� recipients are experts in identifying the business needs of an organisation in order to determine the best solutions. More companies are recognising the CBAP� designation and its value along with the expertise that these professionals bring to their organisations.

The course, with a key focus on software requirements in InfoComm Technology (ICT), gives you an in-depth review of the six knowledge areas and techniques covered in the Business Analysis Body of Knowledge� (BABOK�) published by IIBA�. BABOK� is a reference for professional knowledge for business analysis and provides the basis for CBAP� certification.

This course is part of the Digital Strategy & Leadership Series offered by NUS-ISS.

Upon successful completion of this course, you will earn:

35 Professional Development hours (PD hours) for the initial CBAP� application and Continuing Development Units (CDUs) for re-certification under IIBA�  
31 Professional Development Units (PDUs) (PM: 21, Business: 6, Leadership: 4) that can be used to maintain your PMP� credential. 
Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

Upcoming Classes
Class 1 07 Oct 2019 to 11 Oct 2019 (Full Time)
"
NICF-Specialist Diploma in Enterprise Architecture,"Duration 12.5 days
Course Time 
Enquiry Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details.
An enterprise architect links the business mission, strategy and processes of an organisation to its IT and presents how the current and future needs of an organisation will be met in an efficient and agile manner. ISS is pleased to offer the Specialist Diploma in Enterprise Architecture to equip practitioners with in-depth knowledge and best practices in Enterprise Architecture (EA).

The Specialist Diploma is made up of two parts:

Part A � 7-day NICF- Certified Enterprise Architecture Practitioner Course (SF) (conducted over 3 weeks)
Part B (Choose one pathway) � Experience Requirements
Pathway 1: 20 weeks of NICF- Enterprise Architecture Practicum (SF) at the participant�s organisation, with ISS lecturer-mentor
Pathway 2: Assessment Only Pathway (AOP) (SF), where the participant has completed an EA for his/her organisation
A participant has to successfully complete Part A and obtain all the 4 NICF EA Statements of Attainment (SOAs) before embarking on the practicum (20 weeks).

The specialist diploma combines formal practice-based education with a customised practicum. The customised practicum allows participants to adopt, learn and master EA in the context of their organisation. It is designed to validate the existence of those qualities and skills in a participant which enable the effective practice of EA. As such, the programme is skills, knowledge and experience-based and goes beyond validating the mastery of any specific EA knowledge base.

The qualification will be awarded to EA practitioners to recognise their ability to apply EA skills, knowledge and experience in the context of their organisation�s EA.

This course is on demand only. Please email us for enquiries."
e-Government Leadership,"Duration 4 days
Course Time 9:00AM - 5:00PM
Enquiry Please contact Ms. Sherlyn LIM at email  for more details.
Managing the common challenges including rapid urbanisation, building a fundamentally sound financial sector or fostering entrepreneurship and innovation, requires effective governance. Technology is an enabler and essential tool in delivering good governance as it facilitates transparency, accountability, efficiency and productivity. 

Participants in this course will learn the key principles needed for the development of IT policies and standards that will support scalability, security, inter-operability, data exchange and integration. It will introduce a framework that enables participants to acquire the skills in identifying IT opportunities and prioritise them. It will also explore how proper IT planning creates long-term business value while optimising IT resources for the organisation � be it for a ministry or department. 

Techniques like sense-making will be introduced to help develop technological options for different scenarios. The options will be analysed with an assessment of the range of outcomes in order to select a best course of action that achieves the goals of the organisation.  

Strategies for technology acquisition will be discussed. These include considerations for �build�, �buy� or �outsource� decisions, defining and measuring outcome-based service levels and public private partnership models.

Design Thinking seeks to stimulate creative thinking to accelerate effective synthesis of policy, process and technology solutions. Participants will learn concepts of design thinking that will lay the foundation of transformation and help focus on citizens and businesses. Topics on stakeholder management, effective communication and transformational leadership will be introduced and discussed. 

The deployment of new technologies, systems, processes will invariably impact the stakeholders and result in changes. Communication of such changes need to be planned carefully so as to ensure human inertia and resistance are overcome, leading to accelerated adoption of the change. Discussion will include critical role of Change Champions, who lead transformation and interactions across administrative compartments in the public sector, stakeholders and interface between public administration and businesses and citizens at large.

IT Governance and Risk Management is the management of the business risk associated with the use, ownership, operations, involvement and influence of IT within an organisation. This segment will highlight the importance of having a sound governance process in managing the IT investment with all stakeholders involved in the decision-making process. Compliance to relevant laws, regulations, contractual agreements and policies will also be discussed.

This programme is designed for extensive interaction and discussions to facilitate exchange of ideas amongst practitioners and experiential learning.  
Format
Lectures, workshops and discussions

Class Time
The total duration of the programme is 4 days, structured into 2 segments.

First segment is of 3 days duration, which will cover the topics outlined above.

The second segment will be scheduled for 1 day after 6 weeks. This will allow the participants to apply the concepts and frameworks to real life scenarios in their respective work environment during the 6 weeks. Re-convening for 1 day provides an opportunity for the participants to share their implementation experiences, solicit ideas to address challenges encountered, thus enriching their learning experience.

This course is part of the Digital Strategy & Leadership Series offered by NUS-ISS."
Certified Cloud Security Professional (CCSP Exam Only),"Duration 
Course Time 
Enquiry Please contact Ms. Jane LIM at tel: 66013975 or email  for more details. Most participants will find it faster, more direct and easier to register the CCSP exam directly with Pearson Vue exam centre where you can pay using a credit card through the secured website.
 
If you are eligible and interested to seek funding support under CITREP on the CCSP exam, you may want to purchase CCSP exam voucher via NUS-ISS.
 
Upcoming Exam Processing
Class 1 15 Jun 2019 (Full Time)
Class 2 15 Jul 2019 (Full Time)"
