NICF- Text Processing using Machine Learning ,"Duration	5 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details.
We are in an era where AI and analytics are transforming industries and people�s life at an unprecedented pace. In the recently released report from Gartner, Top 10 Strategic Technology Trends for 2018, the top two trends are AI Foundation, and Intelligent Apps and Analytics.

AI Foundation focuses on creating systems that learn, adapt and potentially act autonomously, and leveraging AI to enhance decision making, reinvent business models and ecosystems, and remake the customer experience. The technologies and techniques in AI Foundation have grown substantially over the years, as the availability of massive amounts of data has fed machine learning, resulting in the flourishing of more advanced algorithms in the form of deep learning.

The second trend, Intelligent Apps and Analytics, clearly states AI�s huge impact in the next-generation data and analytics paradigm, Augmented Analytics. Machine learning is key in this new paradigm, automating data preparation, insight discovery and insight sharing for a broad range of end-users and citizen data scientists, while expert data scientists focusing on specialized problems and on embedding models into applications. The need to perform processing on natural language data is reflected in the illustrated paradigm, identifying three tasks in this area � natural language processing (NLP), natural language query (NLQ), natural language generation (NLG).

In the field of NLP, deep learning techniques has taken a dominant position over tradition statistical methods. Researchers have been reporting much higher performance metrics applying deep learning to solve problems like text classification, language modeling, speech recognition, caption generation, machine translation, document summarization, question answering, etc.

This course, Text Processing Using Machine Learning, provides essential knowledge and skills required to perform deep learning based text processing in common tasks encountered in industries. A combination of lectures, case studies, and workshops will be used to cover the application of DL techniques such as word-embedding, Convolutional Neural Networks (CNNs), Recurrent Neural Networks (RNNs), LSTMs, character-based language modelling, encoder-decoder models, reinforcement learning, etc.

This course is part of the Artificial Intelligence and Graduate Certificate in Practical Language Processing Series offered by NUS-ISS."
NICF- Health Analytics ,"Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Jessie NEO at tel: 66017921 or email  for more details. The healthcare industry is evolving at breakneck speed. At the forefront of this transformation is data, creating enormous opportunities for companies to improve patient outcomes while managing costs.The programme is ideal for anyone who wish to gain domain knowledge in health and healthcare data analytical skills. 

Participants will gain theoretical knowledge and develop critical analytical thinking. They will learn how to use various tools for health-related analysis via analytical workshops to reinforce their learning, and specialised domains such as medical image analysis and medical databases will be covered. 

There will be practical application of tools, knowledge, templates and checklists, and hands-on classroom activities, will allow attendees to develop the knowledge and skills required to perform analysis for health-related projects. 

This course will benefit those working in hospitals, health ministries, health start-ups and more. 

This course is part of the Data Science  and Graduate Certificate in Advanced Predictive Modelling Techniques Series offered by NUS-ISS."
NICF- Advanced Customer Analytics ,"Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Geraldine WONG at tel: 65168554 or email  for more details. The NICF- Advanced Customer Analytics  course aims to equip participants on methodologies beyond the foundation topics taught in NICF- Customer Analytics  and allow organisations to unlock the customer potential, by combining all the data necessary to help predict customer behaviour, enhance offerings, efficient campaign targeting for various customer segments and increase revenue in a holistic manner encompassing all the touchpoints of customer management. The course will provide the overview of recent developments in CRM to understand the sophistication level that can be achieved in this space. 

This is a hands-on course that teaches you how to develop various customer targeting tools and strategies to deepen the relationship and methods to use them. Topics will be taught by practical workshops using combination of various software like SPSS statistics, SPSS Modeller, JMP and Excel. 

This course is part of the Data Science and Graduate Certificate in Customer Analytics Practice Series offered by NUS-ISS. It is the second course in a series of three courses for the Graduate Certificate in Customer Analytics. 

Candidates interested in Stackable Certificate Programme in Data Science  must complete two Fundamental Certificates before registering for this certificate as this is a certificate at specialist level.


Upcoming Classes
Class 1 06 Nov 2019 to 08 Nov 2019 (Full Time)
Class 2 09 Mar 2020 to 11 Mar 2020 (Full Time)"
NICF- Big Data Engineering for Analytics ,"Duration	5 days
Course Time	9:00am - 5:00pm
Enquiry	Please contact Ms. Jeryn LIN at tel: 66017926 or email  for more details. This 5-day course helps data engineers focus on essential design and architecture while building a data lake and relevant processing platform. 

Participants will learn various aspects of data engineering while building resilient distributed datasets. Participants will learn to apply key practices, identify multiple data sources appraised against their business value, design the right storage, and implement proper access model(s).  Finally, participants will build a scalable data pipeline solution composed of pluggable component architecture, based on the combination of requirements in a vendor/technology agnostic manner.  Participants will familiarize themselves on working with Spark platform along with additional focus on query and streaming libraries. 

This course is part of the Software Systems series, Data Science series, Graduate Certificate in Big Data Engineering and Web Analytics as well as Graduate Certificate in Engineering Big Data series offered by NUS-ISS.
 

 
Upcoming Classes
Class 1 02 Sep 2019 to 06 Sep 2019 (Full Time)
Class 2 13 Jan 2020 to 17 Jan 2020 (Full Time)"
NICF- Customer Analytics ,"Duration	3 days
Course Time	9:00am - 5:00pm
Enquiry	Please contact Ms. Geraldine WONG at tel: 65168554 or email  for more details. This is a course designed to help participants understand and analyse their existing customer base across the customer life-cycle from acquisition to retention and develop strategies to reach out to them to deepen the relationship. Overall customer management framework are taught. Participants learn to apply analytical techniques that help in segmenting, profiling and ranking customers on various metrics. They also learn to how to reduce data volume by dimension reduction techniques, handle various types of behavioral data in a structured manner for creating analytical tools for customer management. 

This is a hands-on course that teaches you how to use different analytical techniques to solve different business objectives. Topics will be taught using practical workshops using software like SPSS Statistics, SPSS Modeller, JMP and Excel. 

This course is part of the Data Science and Graduate Certificate in Customer Analytics Practice Series offered by NUS-ISS. It is the first course in a series of three courses for the Graduate Certificate in Customer Analytics. 
Candidates interested in Stackable Certificate Programme in Data Science  must complete two Fundamental Certificates before registering for this certificate as this is a certificate at specialist level.
Upcoming Classes
Class 1 29 Jul 2019 to 31 Jul 2019 (Full Time)
Class 2 29 Oct 2019 to 31 Oct 2019 (Full Time)
Class 3 20 Jan 2020 to 22 Jan 2020 (Full Time)"
NICF- Web Analytics and SEO ,"Duration	3 days
Course Time	9:00am - 5:00pm
Enquiry	Please contact Ms. Elizabeth EE at tel: 65165409 or email  for more details.
Web Analytics and SEO are critical tools for modern organisations, enabling the optimisation of websites, online services, and digital marketing campaigns.  With tools and technology readily available in the market, it is essential for organisations to leverage on the data and insights to aid business decision making.

This 3-day introductory course provides a fast-paced, application-based introduction to Web Analytics and SEO, focusing on understanding organisational information needs and applying web analytics to achieve sales and marketing objectives. As an example of a Web Analytics tool, Google Analytics and its suite of tools (such as Google Search Console and Google Tag Manager) will be used to illustrate the application.

The course is designed to equip participants with practical knowledge and understanding of web analytics and SEO fundamentals, reporting, web monitoring tools, and application of information to meet business requirements.  Case scenarios, examples, exercises and hands-on workshops will be used throughout the course, providing participants with practical hands-on experience.

Upon completion of the course, participants will be able to implement and apply web analytics to an array of website analysis and web optimization scenarios.

This course is part of the Digital Innovation and Design series and Data Science series offered by NUS-ISS.

Upcoming Classes
Class 1 16 Sep 2019 to 18 Sep 2019 (Full Time)
Class 2 19 Feb 2020 to 21 Feb 2020 (FullTime)"
NICF- Data Storytelling ,"Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Jeryn LIN at tel: 66017926 or email  for more details.
Note: NICF-Data Storytelling  for Health Services is next scheduled for 28, 30-31 May and 22-24 Oct
Data Storytelling has become an extremely important skill in today�s corporate environment. It is effective way to share organisation information and drive outcomes. The rate that businesses collect data today is phenomenal. Therefore, data storytelling is important for professionals to communicate findings, tailored to a specific audience, with a compelling narrative. 

The course equips participants with essential skills to draw insights from data, deploy story boards and present their insights using the most effective visual representations. Skills learnt in this course would help place the organisation on the path towards data driven decision making. 

Our instructors who possess a wealth of industry experience will use real life examples and hands on workshops to help participants apply descriptive and diagnostic techniques; select appropriate charts and graphs; create powerful presentations; design productive dashboards and create viral infographics. 

This course is part of the Data Science, Graduate Certificate in Management of Business Analytics  and the Professional Diploma in Smart Health Leadership Series offered by NUS-ISS.

Upcoming Classes
Class 1 10 Jun 2019 to 12 Jun 2019 (Full Time)
Class 2 06 Aug 2019 to 08 Aug 2019 (Full Time)
Class 3 02 Sep 2019 to 04 Sep 2019 (Full Time)
Class 4 15 Oct 2019 to 17 Oct 2019 (Full Time)
Class 5 22 Oct 2019 to 24 Oct 2019 (Full Time)
Class 6 05 Nov 2019 to 07 Nov 2019 (Full Time)
Class 7 02 Dec 2019 to 04 Dec 2019 (Full Time)
Class 8 02 Mar 2020 to 04 Mar 2020 (Full Time)"
NICF- Managing Business Analytics Projects ,"Duration	3 days
Course Time	9:00am - 5:15pm
PDU	19.25
PDU and PD hours are available for this course
Enquiry	Please contact Ms. Geraldine WONG at tel: 65168554 or email  for more details.
Business Analytics has earned a place as one of the core disruptors of the digital age. Many companies� business analytics initiatives have moved to production, with some proven success, and now there is a continuing push to leverage new data technologies to power business intelligence. Many government agencies and private companies have jumped on this bandwagon and are heavily investing in business analytics projects to gain new insights in order to acquire a competitive edge to serve their customers and citizens.

According to Gartner Research, the worldwide market for analytics will remain the top focus for CIOs through 2017. This report cited that more than 30% of organisations have invested in analysing �big data� but only a quarter (8% of the total) have made it into production! It remains as a major challenge for those tasked to deliver and implement these analytical capabilities and programmes successfully.

This course brings together latest thinking and best practices from the various domains of Agile, Lean and Traditional project management to equip business analytics teams with the knowledge and skills to effectively and successfully manage business analytics projects.

Upon successful completion of this course, you will earn 19.25 PDUs (Technical: 11.5, Leadership: 5, Strategy: 2.75) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

This course is part of the Data Science,  Digital Products and Platforms  and Graduate Certificate in Business Analysis Project Series offered by NUS-ISS.
Upcoming Classes
Class 1 22 Jul 2019 to 24 Jul 2019 (Full Time)
Class 2 11 Nov 2019 to 13 Nov 2019 (Full Time)
Class 3 10 Feb 2020 to 12 Feb 2020 (Full Time)"
NICF- Predictive Analytics - Insights of Trends and Irregularities ,"Overview
Reference No	CRS-Q-0034793-ICT
Part of	-
Duration	5 days
Course Time	9am-5pm
Enquiry	Please contact Ms. Geraldine WONG at tel: 65168554 or email  for more details. There has been an increasing demand for business analytics, especially in the recent years and this trend is set to experience a continual rise. Predictive analytics is one of the most important areas of business analytics. It is all about extracting information from data and using it to predict future trends and behaviour patterns in businesses. In other words, predictive analytics offers actionable business predictions through mining abundant historical data. It has been widely used in many industries such as banking, insurance, telecom, retail, travel, health care and has shown significant impact on planning and business decision making. Many companies have been turning to predictive analytics to thrive and compete against their competitors.

This course will directly help participants utilise business data more effectively by deriving insights of trends and irregularities from data and applying them for forward-looking predictions. This is realised through building predictive models with appropriate analytical techniques. Ultimately, the company will gain a competitive advantage over its competitors as it would become more proactive in the way it does business and marketing and thereby reduce cost and increase return on investments.

The objective of this course is to introduce participants to the concepts, methods and techniques of predictive analytics. Participants will gain the requisite skills to perform predictive analytics in real-life business scenarios through workshops using either R or SPSS or JMP. The course will assume that the participants have some preliminary knowledge of statistical concepts like regression and logistic regression and some hands on experience of modelling using these techniques, though the course will revisit these concepts to refresh the theory. In case participants have no prior statistical knowledge, it is strongly recommended that they attend the NICF-Statistics Bootcamp  prior to attending this course.

This course is part of the Data Science  and Graduate Certificate in Business Analytics Practice Series offered by NUS-ISS.
Upcoming Classes
Class 1 08 Jul 2019 to 12 Jul 2019 (Full Time)
Class 2 21 Oct 2019 to 25 Oct 2019 (Full Time)
Class 3 13 Jan 2020 to 17 Jan 2020 (Full Time)"
NICF- Statistics Bootcamp ,"Reference No	CRS-Q-0036092-ICT
Part of	-
Duration	5 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Geraldine WONG at tel: 65168554 or email  for more details.
This course aims to train you to effectively use R in your statistical analysis for accurate and impactful data-driven decision making.

The Statistics Bootcamp is more than just an introduction to statistics, it teaches you how to use R, a command driven language for quick visual analytics. In addition, you will be presented with multiple business cases that will be solved in the course of lecturing and hands-on workshops.

The lecturers will give extensive illustrations of statistical principles and techniques. Each statistical technique taught will be demonstrated using R so that you can practise R programming in a series of workshops. In addition, you will get to dabble with data visualisation including creating graphs. 

Ultimately, you will gain insights into how to use statistics to answer your business questions. 

This course is part of the Data Science and Graduate Certificate in Business Analytics Practice Series offered by NUS-ISS.

*This course is primarily run using R. However if needed, course can be run using other software  as well (for example: SPSS, JMP)*
Upcoming Classes
Class 1 16 Sep 2019 to 20 Sep 2019 (Full Time)
Class 2 14 Oct 2019 to 18 Oct 2019 (Full Time)
Class 3 17 Feb 2020 to 21 Feb 2020 (Full Time"
NICF- Statistics for Business ,"Overview
Reference No	CRS-Q-0034795-ICT
Part of	-
Duration	3 days
Course Time	9am-5pm
Enquiry	Please contact Ms. Jessie NEO at tel: 66017921 or email  for more details. The objective of this course is to train you to interpret and effectively apply powerful statistical analysis to generate factual insights, which can then be used in evidence-based decision making. This course will directly help you to process company data effectively and accurately assess the impact of various factors on decision making for your organisation.

You will learn how to use data visualisation to provide a cockpit overview of your organisation�s business operations and to make use of descriptive statistics, correlation, simple linear regression analysis and multivariate regression analysis to identify important variables and interpret trends including insights from the data. In addition, you will learn how to group products and services using clustering and segmentation techniques. These are taught through case-studies and hands-on workshops that will impart practical skills to solving real life business problems.

This is a 3-day classroom instructor-led training course that will provide a formal introduction to the fundamental concepts, principles and practices of statistical modelling as it is used in business analytics and will form part of a suite of courses designed to give a thorough grounding in business analytics.

This course is part of the Data Science Series offered by NUS-ISS.
Upcoming Classes
Class 1 05 Aug 2019 to 07 Aug 2019 (Full Time)
Class 2 04 Nov 2019 to 06 Nov 2019 (Full Time)
Class 3 10 Feb 2020 to 12 Feb 2020 (Full Time)"
NICF- Social Media Analytics ,"Overview
Reference No	CRS-Q-0034789-ICT
Part of	-
Duration	3 days
Course Time	9:00am - 5:00pm
Enquiry	Please contact Ms. Elizabeth EE at tel: 65165409 or email  for more details.
It is not enough to just employ social media tools. The ability to analyse and understand their impact, is fast becoming a business imperative. The insights embedded within social media can empower your organisation to make intelligent business decisions. These can lead to improvements in your customer and employee loyalty and in maximising the value of your efforts in sales, marketing, customer service, employee relations and product development. By understanding what your customers think about your organisations, products and services, you can then act quickly and remain competitive.

The Social Media Analytics course will help you to analyse and understand the impact of social media. These include:

What is the direct value of your Facebook page?
What is the ROI through your Twitter?
How to measure the impact of business metrics from your website or blog?
If you launch a social media campaign, how effective is the campaign?
With the massive volume and unrelenting continuity of social media, content can be overwhelming. How does a business make sense of it? How can you act upon the trends and sentiments within? And more crucially, how do you deliver the right social media intelligence to the right people at the right time to gain a competitive advantage?

During this course, you will learn how to effectively utilise social media analytics to create value for your organisation in the different departments which include:

Marketing:

Measure the value of social media to justify a capital investment
Integrate and implement an end-to-end social media strategy
Provide insights into current campaigns and improve on future ones
Sales:

Develop personalised offers that resonate with customers to increase sales
Product management:

Understand consumers in new markets and their specific cultural attributes
Develop and evolve products and solutions from direct social media analysis
Customer service:

Understand real customer issues and identify trends versus one-of-a-kind issues
Respond to and resolve customer issues before they become major problems
Through this course, you will not only learn to interpret the social media data gathered using social media monitoring tools but also, make sense of these data in order to take effective actions.

This course is part of the Digital Innovation and Design series and Data Science series offered by NUS-ISS.
Upcoming Classes
Class 1 10 Jul 2019 to 12 Jul 2019 (FullTime)
Class 2 02 Oct 2019 to 04 Oct 2019 (FullTime)
Class 3 09 Mar 2020 to 11 Mar 2020 (FullTime)"
NICF-Service Analytics ,"Reference No	CRS-Q-0036919-ICT
Part of	-
Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Jessie NEO at tel: 66017921 or email  for more details. Service analytics describes the process of capturing, processing and analysing the data generated from the execution of a service system to improve, extend, and personalise a service to create value for both providers and customers. 

Service analytics also covers process analytics and will be useful for those who are managing processes and quality in service industries. 

The methodologies taught in this course are applicable to many industries including IT Services, public services (e.g. Government agencies), Healthcare, Finance Institutions (Retail Banking and Insurance), Airlines, Logistics, Transport, Hotel, Tourism, Consumer services, etc.  

An organisation�s innovation potential depends on its capability to process �data� about internal operations and the world outside the organization. 

The scope of this analytics-based capability is constantly expanded by the development of new technologies making the generation, collection, and analysis of data much easier. 

For many industries, more data and the ability to analyse that data in a scientific manner, provide an opportunity to optimise, innovate, and differentiate for growth and greater efficiency. This capability based on data analytics is emerging as a critical factor to achieve competitive advantage. 

This course is part of the Data Science  and Graduate Certificate in Advanced Predictive Modelling Techniques Series offered by NUS-ISS.
 

 
Upcoming Classes
Class 1 16 Sep 2019 to 18 Sep 2019 (Full Time)
Class 2 10 Feb 2020 to 12 Feb 2020 (Full Time)"
NICF- Text Analytics ,"Reference No	CRS-Q-0034794-ICT
Part of	-
Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Geraldine WONG at tel: 65168554 or email  for more details. Do you know how to analyse customer sentiments about your company, products and services? Or how to keep track of your company�s service and quality delivery so that you are able to act quickly to insights that drive your business?

About 80% of enterprise-relevant data is in unstructured or semi-structured format. These include emails, documents, surveys, feedback forms, warranty claims, contact-centre notes and transcripts, web pages, news, data from social media, audios, videos and many more. A predominant amount of such data is available as text.

In order to gain competitive edge in the market, businesses and organisations are finding a growing need to expand their analysis scope to cover text data, especially in regards to customer feedback and social media data. This is so that critical insights can be uncovered to support business decision making and process improvement.

This course aims to equip you with the knowledge and skills to effectively analyse large amounts of textual data such as customer feedback and social media conversations to discover themes, patterns and trends to aid in improving business process and decision making. In scenario-based case studies, you will be introduced to common text analytics tasks such as data pre-processing and preparation, linguistic/knowledge resources management, concept extraction, text categorisation, clustering, association and trend analysis. You will practise performing these tasks following a well-defined process in hands-on sessions.

This 3-day data mining course focuses on introducing the essential analytical skills in modelling unstructured textual data such as customer feedback, reviews or comments to business and IT professionals.

This course is part of the Artificial Intelligence, Graduate Certificate in Business Analytics Practice and Graduate Certificate in Practice Language Processing Series offered by NUS-ISS.

This course need only be taken once throughout the Stackable Programme in Data Science.
Upcoming Classes
Class 1 17 Jul 2019 to 19 Jul 2019 (Full Time)
Class 2 06 Nov 2019 to 08 Nov 2019 (Full Time)
Class 3 03 Feb 2020 to 05 Feb 2020 (Full Time)"
NICF- Data Driven Decision Making ,"Overview
Reference No	CRS-Q-0036099-ICT
Part of	-
Duration	1 day
Course Time	9:00am - 5:30pm
Enquiry	Please contact Ms. Jaymee TAN at tel: 65161206 or email  for more details.
Data-driven decisions perform significantly better according to a study led by the MIT Centre for Digital Business.  One barrier to data-driven decision making is the shortage of experienced talent in analytics.

Data modelling and engineering is the role of data scientists or data analysts, business leaders and managers have a critical role to play at the beginning and at end of the process, framing the problems and analysing the results to provide the recommendations for sound decision making. These managers� equally need to know and understand data science, combining it with their knowledge of the business and the business needs, to address challenges faced by the organisation. 
  
When presented with analytics output, business decision makers commonly have the following questions and uncertainties. It is necessary for the end consumers of data analytics to know how to discern good analytics work from a poor one.

This course is part of the Data Science and Digital Strategy and Leadership Series offered by NUS-ISS.
Upcoming Classes
Class 1 12 Jul 2019 to 12 Jul 2019 (Full Time)
Class 2 04 Oct 2019 to 04 Oct 2019 (Full Time)
Class 3 07 Feb 2020 to 07 Feb 2020 (FullTime)"
NICF- Data Governance and Protection ,"Overview
Reference No	CRS-Q-0034797-ICT
Part of	-
Duration	3 days
Course Time	9am - 5pm
Enquiry	Please contact Ms. Jessie NEO at tel: 66017921 or email  for more details.
Information is often the most valuable enterprise asset in today�s digital economy. Data is rationalised to create information, which in turn becomes knowledge, and this forms the basis for wisdom and the fuel for analytics, critical in decision-making.

Data governance is the operating discipline for managing data and information as a key enterprise asset. This discipline includes organisation, processes and tools for establishing and exercising decisions rights regarding valuation and management of data.

In this course, you will learn about the key aspects of data governance, such as decision-making authority, policies, standards, data quality and data protection.

This course is part of the Data Science , Digital Strategy and Leadership and Graduate Certificate in Management of Business Analytics Project Series offered by NUS-ISS.
 
Upcoming Classes
Class 1 25 Sep 2019 to 27 Sep 2019 (Full Time)
Class 2 03 Feb 2020 to 05 Feb 2020 (Full Time)"
NICF- Feature Engineering and Analytics using IOT Data ,"Overview
Reference No	CRS-Q-0037780-ICT
Part of	-
Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details.
In the last few years, continuous streaming of data from sensors has emerged as one of the most promising data sources, fuelling a number of interesting developments in �Internet of Things (IoT)�. This continuous streaming of information must be coupled with a means to analyse the data and create the corresponding analytics models, and put these models back to the edge nodes in IoT network. Given the fast pace of change to connected devices and the perspective of data science, one needs to understand and explore feature engineering of IoT or sensor data.

This course will equip analytics professionals and managers with an understanding of how data are ingested, transformed, the addition of constructed new fields and the removal of distracting fields. These are done with the knowledge of how the representation model operates, making it easy for Machine Learning model for different output representation.

The main objective of this course is to provide participants with a practical understanding of Feature Engineering and skills of analysing IoT data and use them effectively to obtain analytics insights.

This course is part of the Data Science Series offered by NUS-ISS. This is also a stackable course in a series of three courses leading to a Graduate Certificate in Big Data Engineering and Web Analytics. Participants who are interested in Stackable Programme in Data Science must complete two Fundamental Certificates before registering for this Specialist Certificate.
"
NICF- Campaign Analytics ,"Overview
Reference No	CRS-Q-0037779-ICT
Part of	-
Duration	3 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Sherlyn LIM at tel: 65165777 or email  for more details.
Campaign analytics course enable participants to apply data analytics for designing, execution and monitoring marketing campaigns for achieving stated business growth. Companies these days have access to large customer databases that can be leveraged to facilitate personalized, one-to-one marketing along with traditional mass communication tools. Professionals need to know, how to set up tests within the traditional and digital world including social channels, execute analysis, interpret those results and assess their ROI. Successful planning, optimization, execution and measure of such campaigns require detailed knowledge of campaign management concepts, methods, analytical tools, data modelling techniques, KPIs to support decisions making and action.

This is a hands-on course that teaches you how to select optimal mix of media channels, best creative(s) for campaign and measure effectiveness of overall campaign. Topics will be taught by practical workshops using combination of various software like SPSS statistics, SPSS Modeller, and Excel.

This course is part of the Data Science and Graduate Certificate in Customer Analytics Series offered by NUS-ISS.  It is the third course in a series of three courses for the Graduate Certificate in Customer Analytics. 

Candidates interested in Stackable Certificate Programme in Data Science  must complete two Fundamental Certificates before registering for this certificate as this is a certificate at specialist level."
Certified Scrum Product Owner,"Duration	2 days
Course Time	9:00am - 5:00pm
PDU	9
PDU and PD hours are available for this course
Enquiry	Please contact Ms. Serene ANG at tel: 66012391 or email  for more details.
Scrum is a process framework that has been used to manage complex product development since the early 1990s. The Product Owner is responsible for maximising the value of the product and the work of the development team. Some of the work a Product Owner does includes defining the product backlog, prioritising them and making sure that development team understand the items clearly.

The Certified Scrum Product Owner course will empower you with the knowledge and tools to excel in this role. Conducted by Certified Scrum Trainer Pete Deemer, it consists of lectures modules and case-study-based exercises with ample open discussions and Q and A opportunities.

This course is not recommended for those who have already attended NICF - Business Analysis for Agile Practitioner course.

This course is part of the Digital Strategy and Leadership, Digital Agility and Digital Products and Platforms Series offered by NUS-ISS.

Upon successful completion of this course, you will earn 9 PDUs (PM: 9) that can be used to maintain your PMP� credential. Note that for the purpose of PDU reporting by those with PMP� credentials, the PMI REP Provider Number of ISS is �2339�.

Upcoming Classes
Class 1 06 Jun 2019 to 07 Jun 2019 (Full Time)
Class 2 02 Sep 2019 to 03 Sep 2019 (Full Time)
Class 3 31 Oct 2019 to 01 Nov 2019 (FullTime)
Class 4 12 Dec 2019 to 13 Dec 2019 (FullTime)
Class 5 30 Jan 2020 to 31 Jan 2020 (FullTime)"
NICF- Business Agility Bootcamp ,"Overview
Reference No	CRS-Q-0033500-ICT
Part of	-
Duration	2 days
Course Time	9.00am - 5.00pm
Enquiry	Please contact Ms. Jeryn LIN at tel: 66017926 or email  for more details. Business agility refers to the ability of an organisation to succeed in a rapidly changing environment, by providing the required culture and supporting practices. Business agility builds upon practices that are widely used in software development to improve efficiency and speed to market and innovation.

The benefits of enhanced agility include higher revenues, more satisfied customers and employees, improved operational efficiency and faster time-to-market.

Business agility, hence, must be addressed organisation-wide and not be limited to IT, although IT serves as the key enabler of digital transformation. Agile organisations that are effective are both stable (resilient, reliable and efficient) and dynamic (fast, nimble and adaptive). Research shows that stability and dynamism are significant catalysts for organisational health and performance. Agile organisations also appear to be better at innovation, according to the best research.

This course will present the importance of business agility in relation to digital transformation and provide guidance on extending Agile practices across the organisation. A proven approach for establishing an Agile organisational culture will be discussed. We will discuss best practices for managing change as the organisation carries out its transition from the current to the desired Agile state.

This course is designed for use in a Bootcamp, which can be tailored for specific organisational needs, and a part of the Digital Strategy and Leadership and Digital Agility Series offered by NUS-ISS.
Upcoming Classes
Class 1 02 Sep 2019 to 03 Sep 2019 (FullTime)
Class 2 21 Nov 2019 to 22 Nov 2019 (FullTime)
Class 3 20 Jan 2020 to 21 Jan 2020 (FullTime)"
NICF- Agile Testing ,"Overview
Reference No	CRS-Q-0034777-ICT
Part of	-
Duration	3 days
Course Time	9:00am - 5:00pm
Enquiry	Please contact Ms. Verene HENG at email  for more details. Many organisations develop software using an Agile methodology.

An Agile software development approach is characterised by iterative and incremental development to achieve significant productivity benefits, such as faster time-to-market and cost and time savings.

The Agile approach's benefits to the organisation are:

Increased ability to plan and deliver changes based on business priorities
Greater responsiveness with the ability to respond to changing priorities or urgent updates
Higher visibility of progress to all stakeholders
The confidence that they are building the right solutions by allowing them to explore new ideas and test them quickly with significantly less effort and cost
A delivery process that significantly lowers the risk of delivery, compared to traditional 'big bang' releases at the end of a long project
Improved ability to commit to and meet delivery deadlines
The ability to deliver new functionalities to their customers faster and with less lead time
A software testing practice that follows the principles of Agile software development is called 'Agile Testing'. An Agile framework, such as Scrum, is an iterative approach for software development, where requirements and designs evolve through collaboration between the customer and self-organising project teams.

Agile Testing focuses on identifying and repairing defects when they are detected, rather than waiting for a later stage in the project. By doing so, the product's quality will increase and development costs and efforts will go down. Agile practices, such as daily meetings can help to identify issues and defects early.

This three-day course will provide training and testing activities related to Agile projects and on applying tools and techniques to ensure that software products meet the accepted quality level (AQL).

Advantages of Agile Testing:

Improves quality
Saves time and money
Reduces documentation
Team gets regular feedback from end users
This course is part of the Software Systems series and Digital Agility series offered by NUS-ISS.
Upcoming Classes
Class 1 05 Aug 2019 to 07 Aug 2019 (FullTime)
Class 2 25 Nov 2019 to 27 Nov 2019 (FullTime)
Class 3 16 Mar 2020 to 18 Mar 2020 (Full Time)"
NICF- Certified LeSS Practitioner - Principles to Practices ,"Overview
Reference No	CRS-Q-0036101-ICT
Part of	-
Duration	3 days
Course Time	9:00am - 6:00pm
Enquiry	Please contact Ms. Elizabeth EE at tel: 65165409 or email  for more details.
Large-Scale Scrum (LeSS) is a framework for scaling agile development to multiple teams. LeSS builds on top of the Scrum principles such as empiricism, cross-functional self-managing teams and provides a framework for applying that at scale. It provides simple structural rules and guidelines on how to adopt Scrum in large product development.

The Certified LeSS Practioner course is an in-depth course covering the LeSS principles, framework and rules and guides. It provides essential information for adopting and improving LeSS to your product development group. The course contains an overview of LeSS including examples on LeSS adoptions, exercises and extensive LeSS QandA sessions to focus on topics that are in the interest and relevance to participants. 

All participants will be awarded �Certified LeSS Practitioner� after attending this course.

This course is part of the Digital Agility Series offered by NUS-ISS.
Upcoming Classes
Class 1 26 Aug 2019 to 28 Aug 2019 (FullTime)
Class 2 20 Jan 2020 to 22 Jan 2020 (FullTime)"
